City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
3166124,Stornarella,26,IT,1631426394,63,41.2572,15.7314,65.26,6.15
6429039,Plédran,75,FR,1631426557,95,48.45,-2.75,56.57,2.3
4939783,Holyoke,1,US,1631426558,90,42.2043,-72.6162,64.24,4.61
3681360,Guatavita,94,CO,1631426559,97,4.9366,-73.8331,48.96,0.22
6445407,Panazol,0,FR,1631426561,77,45.8333,1.3,62.13,5.75
2033675,Xinmin,68,CN,1631426283,53,41.9908,122.8253,75.45,9.57
788218,Malo Crniće,0,RS,1631426563,36,44.5561,21.2856,60.03,2.53
3406844,Baião,2,BR,1631426565,93,-2.7906,-49.6717,71.94,2.8
4670029,Alamo Heights,75,US,1631426566,79,29.4849,-98.4659,78.42,6.91
1282256,Hithadhoo,24,MV,1631426567,69,-0.6,73.0833,83.08,6.33
5541061,Ivins,18,US,1631426567,31,37.1686,-113.6794,83.66,0.49
3181480,Bruneck,43,IT,1631426568,86,46.7958,11.9364,58.08,0.83
3406202,Barreirinha,24,BR,1631426570,75,-2.7933,-57.07,75.22,2.89
4350160,Calverton,1,US,1631426571,85,39.0576,-76.9358,69.19,0
4115412,Hot Springs,0,US,1631426317,72,34.5037,-93.0552,72.68,2.71
3018339,Flers,70,FR,1631426572,96,48.7372,-0.5747,48.45,1.25
3179535,Castelnuovo Berardenga,1,IT,1631426434,64,43.3463,11.5033,65.28,2.51
7286859,Rapperswil-Jona,6,CH,1631426574,92,47.2327,8.8565,62.73,2.37
3387204,Soure,24,BR,1631426571,82,-0.7167,-48.5233,78.62,9.6
3165185,Trieste,37,IT,1631426433,18,45.6486,13.78,71.15,6.49
2638867,St Albans,93,GB,1631426576,79,51.75,-0.3333,56.1,8.05
3377408,Linden,17,GY,1631426577,98,6,-58.3,72.64,0.98
3183875,Tirana,0,AL,1631426579,82,41.3275,19.8189,65.28,2.3
5331835,Burbank,1,US,1631426581,32,34.1808,-118.309,86.99,3.44
2270408,Calheta,91,PT,1631426582,80,32.7167,-17.1833,74.71,1.01
5188609,Ellwood City,1,US,1631426583,73,40.8617,-80.2865,69.24,8.05
2655237,Bolton,100,GB,1631426584,91,53.5833,-2.4333,57.67,3.04
3220856,Neustadt an der Waldnaab,90,DE,1631426585,96,49.7117,12.0872,60.98,0
773380,Dębica,81,PL,1631426587,64,50.0515,21.4114,58.71,4.09
3056683,Vrútky,2,SK,1631426588,67,49.1133,18.9171,57.06,1.61
1609775,Khon Kaen,100,TH,1631426471,54,16.5,102.0833,90.64,3.85
8010468,Torre de Moncorvo Municipality,22,PT,1631426589,62,41.1792,-7.0358,60.22,3.04
559654,Gorodishche,0,RU,1631426518,45,48.8045,44.4744,63.48,11.18
3680539,Ipiales,67,CO,1631426591,96,0.8302,-77.6496,45.93,2.91
3456378,Natividade da Serra,97,BR,1631426593,95,-23.3756,-45.4419,61.68,1.01
1162738,Hassan Abdal,11,PK,1631426594,53,33.8218,72.6874,85.98,1.66
97572,Marivan,0,IR,1631426594,17,35.5219,46.176,81.68,2.28
2525792,Aci Castello,18,IT,1631426596,82,37.5583,15.1346,73.11,4.23
5775035,Fruit Heights,1,US,1631426597,64,41.0322,-111.9022,70.56,3
5410382,Woodcrest,1,US,1631426598,30,33.8822,-117.3573,83.44,0
5110077,Brentwood,1,US,1631426599,79,40.7812,-73.2462,71.37,5.01
3197208,Krk,24,HR,1631426600,57,45.0258,14.5731,74.39,8.39
785387,Struga,0,MK,1631426602,62,41.1781,20.6761,57.22,6.91
3058579,Námestovo,10,SK,1631426603,70,49.4079,19.4803,65.17,1.88
3461580,Ibiraci,81,BR,1631426559,68,-20.4622,-47.1222,64.4,4.09
3995490,Monte Escobedo,34,MX,1631426605,65,22.3,-103.5833,54.59,5.53
2033766,Xingcheng,91,CN,1631426606,55,40.6167,120.7167,73.11,9.28
3391360,Santana,20,BR,1631426606,94,-0.0583,-51.1817,78.98,3.44
1711719,City of Himamaylan,100,PH,1631426608,70,10.0667,122.9167,84.31,5.26
5397841,South Whittier,1,US,1631426608,64,33.9609,-118.0417,86.02,0
3389023,São Benedito,4,BR,1631426609,89,-4.0486,-40.865,63,7.2
5201658,Monaca,1,US,1631426611,76,40.6873,-80.2714,69.82,8.05
2959279,Ahaus,99,DE,1631426612,87,52.0667,7,60.82,1.01
577901,Beloozyorsky,81,RU,1631426515,68,55.4598,38.4436,62.49,7.58
3180644,Capranica,5,IT,1631426333,58,42.2587,12.1721,65.55,2.95
2523808,Piana degli Albanesi,6,IT,1631426421,87,37.998,13.2797,64.53,3.65
2652318,Corsham,78,GB,1631426614,96,51.4343,-2.1844,55.18,1.34
3169526,Reggello,1,IT,1631426615,70,43.6801,11.5293,68.54,3.24
1278718,Amrāvati,95,IN,1631426616,72,20.9333,77.75,83.7,10.49
